Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
2/23/2015,1204.5,1060.8,143209,779.5,1515.2,1141.4,74975.6,7534.3,1204.5,2978.9,4518,15459155.3,4424.1,39258.3,25691985,9190.4,1335429.1,1060.8,76214.7,1204.5,13999.6,7534.3,1515.2,1543.2
2/24/2015,1192.5,1051.9,142163.9,771.5,1500.8,1131.6,74274.9,7459.2,1192.5,2944.5,4472.6,15380268.8,4380,38849.3,25447950,9098.8,1323496,1051.9,74924.8,1192.5,13729,7459.2,1500.8,1525.8
2/25/2015,1204.8,1060.8,143178.5,777.7,1498.7,1143.4,74700.5,7541.5,1204.8,2995.2,4518.4,15509349.1,4425,39190.5,25739483.8,9192.3,1324080.3,1060.8,75019.8,1204.8,13771.8,7541.5,1498.7,1527.1
2/26/2015,1208.3,1077.5,144222.8,784.2,1508.6,1152,74609.4,7562.3,1208.3,3016.1,4531.4,15510909.4,4437.8,39038.6,25814261.3,9219,1325691.8,1077.5,73642.8,1208.3,13908,7562.3,1508.6,1544
2/27/2015,1214,1082.3,145127.6,785.6,1515.9,1150.9,75031.3,7611.3,1214,3053.2,4552.8,15690950,4458.7,39248.6,25915865,9262.9,1332425.5,1082.3,75042.5,1214,14146.7,7611.3,1515.9,1550.9
3/2/2015,1212.5,1083,145663.7,789.2,1519,1160.4,75117.4,7606,1212.5,3052.7,4547.2,15723093.8,4453.5,39212.3,25883843.8,9251.4,1334416.6,1083,75447.8,1212.5,14223.2,7606,1519,1558
3/3/2015,1212.8,1084.3,145026.7,789,1510.8,1164.3,75072.3,7609.2,1212.8,3073.7,4548.2,15723910.1,4454.4,39220.3,25889180.6,9253.3,1329719.7,1084.3,75330,1212.8,14264.9,7609.2,1510.8,1548.6
3/4/2015,1199.5,1083.8,143538.2,785.5,1494.2,1153.9,74560.9,7521.9,1199.5,3076.1,4498.5,15572508.8,4405.8,38791.8,25627317.5,9152.2,1316643.1,1083.8,74621.5,1199.5,14187.7,7521.9,1494.2,1533.8
3/5/2015,1202,1089.8,144444.3,789,1500.8,1168.3,74776.4,7532,1202,3133,4507.9,15613980,4415,38986.9,25668710,9171.3,1323762.4,1089.8,73099.6,1202,14188.3,7532,1500.8,1545.9
3/6/2015,1175.8,1082.5,142436.2,780.6,1481,1156.4,73143.4,7363.6,1175.8,3103.9,4409.4,15254768.4,4318.6,38135.5,25102262.5,8971,1291796.5,1082.5,70980,1175.8,14182.7,7363.6,1481,1520.6
3/9/2015,1168.5,1077.4,141639.7,774.1,1472.1,1153.5,73083.8,7320,1168.5,3042.7,4382.1,15248925,4292,38034.7,24953317.5,8915.7,1299547.2,1077.4,70548.2,1168.5,14127.2,7320,1472.1,1514.5
3/10/2015,1162,1085.2,140863.4,770.4,1468,1161.5,72827.1,7276.4,1162,3064.6,4357.9,15212323,4268,37991.6,24820320,8866.1,1304519.2,1085.2,72358,1162,14336.2,7276.4,1468,1521.4
3/11/2015,1150,1087.4,139719.2,769.4,1467.7,1158.4,72237.2,7201.6,1150,2999.4,4313.1,15169075,4224,37863.7,24558250,8774.6,1295475,1087.4,71456.1,1150,14119.7,7201.6,1467.7,1516.9
3/12/2015,1152.3,1085.3,139739.1,773,1462.3,1156.3,72070.3,7215.9,1152.3,2985.5,4321.5,15189535.6,4232.3,37805.3,24617821.3,8791.7,1297952,1085.3,70429.3,1152.3,14129.8,7215.9,1462.3,1495.5
3/13/2015,1152,1094.9,139605.1,780.9,1474.9,1158,72553,7210.9,1152,3034,4320.7,15200640,4231.4,37923.8,24641280,8789.8,1300147,1094.9,71043.8,1152,14370.5,7210.9,1474.9,1509.8
3/16/2015,1150.8,1087.8,139591.7,777.5,1469,1159,72320.6,7206.5,1150.8,3025.3,4316.2,15238231.5,4226.8,37894.2,24718110,8780.3,1302188.5,1087.8,71784.9,1150.8,14294.9,7206.5,1469,1503.1
3/17/2015,1150.8,1085.2,139568.7,780.3,1469.3,1155.6,72164.1,7192.1,1150.8,3004.6,4316.2,15155377.5,4226.8,37871.2,24712356.3,8780.3,1299081.6,1085.2,70961,1150.8,14263,7192.1,1469.3,1511.5
3/18/2015,1147.3,1077.9,138708.3,781.2,1465.2,1141.4,71949.8,7146.7,1147.3,3003.7,4302.8,15109282.5,4213.8,37761.7,24677347.5,8753.6,1296220.2,1077.9,69922.2,1147.3,14145.6,7146.7,1465.2,1499
3/19/2015,1166,1097.6,141010.2,791.7,1486,1157,72918.7,7224.7,1166,3037.9,4373.1,15198810,4282.8,38174.8,25051510,8896.6,1302596.8,1097.6,69648.1,1166,14370.1,7224.7,1486,1530.5
3/20/2015,1183.1,1096,142279.6,792.9,1490,1155.3,73890.5,7342.6,1183.1,3047.3,4437.4,15517537.7,4345.6,38746.5,25430731.4,9027.1,1328680.1,1096,70132.3,1183.1,14240.3,7342.6,1490,1524.5
3/23/2015,1186.3,1085.7,142071.2,794.3,1484.7,1147,73861.9,7373.7,1186.3,3022.2,4449.1,15444381.9,4357,38606.5,25534031.3,9051.2,1322253.5,1085.7,69686.3,1186.3,14128.2,7373.7,1484.7,1511.7
3/24/2015,1191.5,1092.5,142890.6,801.3,1490.7,1142.1,74141.1,7393.6,1191.5,3056.8,4468.7,15376307.5,4376.4,38723.8,25664910,9091.2,1316071.1,1092.5,68862.4,1191.5,14105.8,7393.6,1490.7,1514.1
3/25/2015,1195.6,1088.2,142712.8,801.6,1496,1145.1,74581.5,7427.7,1195.6,3076,4484.3,15526059.7,4391.4,38928.7,25711374.9,9122.5,1315936.9,1088.2,68866.5,1195.6,14173.2,7427.7,1496,1521.6
3/26/2015,1203.2,1101.9,143210.9,810.7,1500.4,1156.2,75491.6,7474.5,1203.2,3117.7,4513.2,15662003.9,4418.6,39138.5,25885770.2,9180.1,1333029.9,1101.9,69029.8,1203.2,14350,7474.5,1500.4,1535.9
3/27/2015,1195.8,1098,142485.6,803.7,1504.2,1146.1,74701.5,7433.6,1195.8,3118.3,4485,15622473.8,4391.8,38981.4,25750476.3,9123.6,1319390.4,1098,69091.9,1195.8,14369.6,7433.6,1504.2,1542.5
3/30/2015,1185.5,1094.7,142254.1,800.8,1504.9,1147,74277.5,7359.2,1185.5,3084.1,4446.9,15500412.5,4354,38599.9,25541597.5,9045.4,1309977.5,1094.7,68525.5,1185.5,14386.9,7359.2,1504.9,1551.8
3/31/2015,1187,1105.2,142351,799.6,1503.3,1152.9,74283.9,7358.9,1187,3082,4452.6,15520025,4359.7,38625,25585785,9056.9,1316917.1,1105.2,68997,1187,14382,7358.9,1503.3,1553.8
4/1/2015,1197,1112.7,143197.1,808,1513.3,1157.9,74909.7,7419,1197,3105,4490.3,15611872.5,4396.6,38926.4,25813305,9133.2,1319632.6,1112.7,68971.1,1197,14358.6,7419,1513.3,1571.1
4/2/2015,1198.5,1101.3,143514.4,808.2,1507.3,1147.6,75003.6,7427.1,1198.5,3103.2,4495.8,15583496.3,4402.2,38939.3,25875615,9144.6,1312956.8,1101.3,67907,1198.5,14344.9,7427.1,1507.3,1581.8
4/3/2015,1198.5,1101.3,143514.4,808.2,1507.3,1147.6,75003.6,7427.1,1198.5,3103.2,4495.8,15583496.3,4402.2,38939.3,25875615,9144.6,1312956.8,1101.3,67907,1198.5,14344.9,7427.1,1507.3,1581.8
4/6/2015,1198.5,1086.2,142597.5,800.3,1491.4,1139.2,74576.7,7427.1,1198.5,3073.3,4495.9,15530762.3,4402.2,38939.3,25881607.5,9144.6,1300312.5,1086.2,66498.8,1198.5,14024.9,7427.1,1491.4,1563.8
4/7/2015,1211,1115.1,145701.5,814.2,1511.2,1165.2,75451.4,7506.1,1211,3136.4,4542.8,15724835,4448.1,39442.3,26163655,9240,1318173.5,1115.1,66550.5,1211,14320.1,7506.1,1511.2,1582.5
4/8/2015,1207.3,1118.7,144833.8,809.1,1512.6,1166.2,75157.3,7488.8,1207.3,3131.2,4528.3,15639923.8,4434.3,39296,26082636.3,9211.4,1317049.3,1118.7,65160.7,1207.3,14296.7,7488.8,1512.6,1568.4
4/9/2015,1194.8,1118.9,143776.2,810.8,1506.1,1165.6,74358.4,7414.9,1194.8,3120.4,4481.8,15413514.9,4388.6,38884.8,25813649.8,9116.4,1305079.6,1118.9,62906.2,1194.8,14213.6,7414.9,1506.1,1552.1
4/10/2015,1207.4,1136.2,145129.5,823.9,1518.9,1182.6,75217.9,7495.2,1207.4,3170.4,4528.8,15592923.4,4434.7,39323.4,26084793.6,9212.1,1319210.7,1136.2,62715.8,1207.4,14451.3,7495.2,1518.9,1571.7
4/13/2015,1198.9,1134,144305.6,818.8,1510.7,1173.4,74925.2,7453.2,1198.9,3184.1,4496.8,15567715.2,4403.6,39048.2,25902232.4,9147.7,1317111.3,1134,63271.9,1198.9,14553.3,7453.2,1510.7,1584.4
4/14/2015,1194.8,1117.2,142348.5,807.8,1489,1157.7,74665.9,7421.6,1194.8,3185,4480.9,15508452.4,4388.4,38913,25806600,9116,1307116,1117.2,61301.4,1194.8,14308.6,7421.6,1489,1562.4
4/15/2015,1192.9,1124.4,142318.9,807.9,1480.5,1160.6,74478.7,7402.2,1192.9,3248.7,4473.7,15389005.2,4381.6,38852.7,25778566.9,9101.9,1308432.1,1124.4,60292.3,1192.9,14524.5,7402.2,1480.5,1566.1
4/16/2015,1204.4,1125.6,143721.1,808.3,1473.4,1157.5,75023.5,7463,1204.4,3258,4516.8,15483121.7,4423.6,39045,26018172.1,9189.3,1311295.9,1125.6,60185.2,1204.4,14494.7,7463,1473.4,1549.9
4/17/2015,1203.4,1116.9,143276.8,804.5,1470.2,1147.4,75022.8,7458.1,1203.4,3242,4513,15463045.6,4419.9,38982.5,25980323.3,9181.6,1304130.4,1116.9,63199.6,1203.4,14526.2,7458.1,1470.2,1548.9
4/20/2015,1196.5,1112.6,142688.6,802.2,1459.3,1142,75241.9,7420.1,1196.5,3233.7,4487.2,15422885,4394.8,38736.7,25823461.3,9129.4,1291382.2,1112.6,63451.9,1196.5,14496,7420.1,1459.3,1548.7
4/21/2015,1195.3,1112.8,142886.1,800.6,1466.9,1140.7,75148.5,7412.8,1195.3,3206.4,4482.4,15485109,4390.4,38715.8,25800546.3,9120.2,1295047.5,1112.8,64098,1195.3,14459.2,7412.8,1466.9,1544
4/22/2015,1189.3,1109,142537.6,790.7,1457.1,1148.4,74756.2,7367.4,1189.3,3229.8,4459.9,15341325,4368.2,38478.2,25671150.5,9074,1283973.7,1109,62886,1189.3,14535.6,7367.4,1457.1,1532.3
4/23/2015,1185.8,1097.8,141892.8,787.7,1441.5,1132.6,74963.1,7349.3,1185.8,3215.5,4446.7,15361391.3,4355.3,38495.4,25600342.5,9047.3,1283455.7,1097.8,60475.2,1185.8,14451,7349.3,1441.5,1526.6
4/24/2015,1183,1088.8,140771.1,780.1,1439.7,1127.2,75224,7328.7,1183,3218.4,4436.4,15283768.5,4345.2,38500.7,25546885,9026.4,1276930.1,1088.8,60624.9,1183,14374.9,7328.7,1439.7,1512
4/27/2015,1200,1102.6,142974,789,1451.8,1143.7,76218,7464.7,1200,3229.2,4500.5,15576000,4407.7,39228,25908000,9156.1,1287600,1102.6,62195.9,1200,14418.3,7464.7,1451.8,1525.6
4/28/2015,1209,1100.9,143653.4,789,1454.4,1149.9,76318.1,7502.7,1209,3208.5,4533.9,15692820,4440.7,39419.4,26102310,9224.7,1293750.7,1100.9,62344.8,1209,14319.9,7502.7,1454.4,1510.6
4/29/2015,1209,1084.3,143816.6,782.3,1446.6,1134.2,76550.9,7495.4,1209,3203.3,4533.9,15644460,4440.7,39697.5,26102310,9224.7,1291937.2,1084.3,61734.9,1209,14177.6,7495.4,1446.6,1500.8
4/30/2015,1180.3,1053.3,141240.5,768,1429.6,1105.8,74963.6,7320.9,1180.3,3157.4,4426.1,15298990.6,4335,38906.9,25481597.5,9005.4,1265228,1053.3,60888.7,1180.3,14111.2,7320.9,1429.6,1496.4
5/1/2015,1176,1047.9,141249.2,774.8,1430.3,1095.4,74690.5,7294.2,1176,3172,4409.9,15243251.2,4319.3,38765.2,25388759.5,8972.6,1260618.4,1047.9,61028.9,1176,14149.9,7294.2,1430.3,1500.9
5/4/2015,1176,1053.6,141296.3,777.9,1424.8,1098.3,74690.5,7301.5,1176,3190.2,4409.9,15263830.4,4319.3,38765.2,25435797.4,8972.6,1268967.4,1053.6,61267,1176,14159.6,7301.5,1424.8,1499.4
5/5/2015,1197,1069.9,143646,788,1437.4,1108.1,75967.6,7428.8,1197,3244.6,4488.8,15617857.5,4396.6,39459.1,25909065,9133.2,1291682.5,1069.9,60541.4,1197,14340.7,7428.8,1437.4,1508.1
5/6/2015,1194.3,1051.8,142563.6,783.1,1429,1091.1,75867.7,7405.2,1194.3,3218.5,4479,15567048.8,4386.5,39792.4,25849541.3,9112.2,1289790,1051.8,60174.5,1194.3,14274.9,7405.2,1429,1489.5
5/7/2015,1187,1054,141828.7,780.8,1442.5,1091.9,76270.7,7367.6,1187,3188.8,4451.5,15609050,4359.9,39812,25734160,9056.9,1293533.3,1054,59866,1187,14288.8,7367.6,1442.5,1499.6
5/8/2015,1186,1057.2,142041.3,768.9,1439.2,1100,75856.6,7364.4,1186,3186.2,4447.6,15566250,4356.2,39740.5,25712480,9049.2,1290723.6,1057.2,60388.8,1186,14165.3,7364.4,1439.2,1500.7
5/11/2015,1189.3,1066.5,142632.7,764.2,1436.7,1110.3,76028.7,7384.8,1189.3,3198.5,4459.8,15644583.8,4368.2,40077.7,25818617.5,9074,1297947.3,1066.5,61392.1,1189.3,14323.8,7384.8,1436.7,1502.5
5/12/2015,1191.5,1059.4,142848.9,760.7,1429.6,1103,76452.6,7398.3,1191.5,3180.2,4468.2,15725417,4376.4,40296.5,25867465,9091.2,1305586.1,1059.4,59704.3,1191.5,14378.1,7398.3,1429.6,1493.6
5/13/2015,1210.5,1066.3,144176.6,769.7,1449.8,1110.7,77465.9,7510.4,1210.5,3179.8,4539.5,15902943.8,4446.2,40660.7,26316270,9236.2,1331186.8,1066.3,59570.1,1210.5,14384.1,7510.4,1449.8,1494.8
5/14/2015,1225,1076.5,146050.6,777.4,1465.2,1121.1,77989.6,7596.5,1225,3185.1,4593.9,16093437.5,4499.5,41055.9,26698875,9346.8,1335739.9,1076.5,61434.4,1225,14466.9,7596.5,1465.2,1515.6
5/15/2015,1220.5,1066.8,145605.6,772.9,1465.5,1117.9,77532.3,7574.5,1220.5,3145.5,4577.1,15975124.5,4483,40947.8,26564182.5,9312.5,1325157.9,1066.8,60433.1,1220.5,14374.6,7574.5,1465.5,1515.5
5/18/2015,1223.5,1076.7,146630.3,780.1,1484.4,1128,77881.9,7591,1223.5,3153.6,4588.3,16073119.5,4494,40779.2,26663123.8,9335.4,1328353.9,1076.7,60000.7,1223.5,14498.1,7591,1484.4,1527.9
5/19/2015,1214.3,1091.3,146572,783.3,1486.9,1139,77344.8,7536.7,1214.3,3156.9,4553.7,15926149.1,4460.2,40594,26474771.5,9265.2,1321279.4,1091.3,60126.1,1214.3,14473.2,7536.7,1486.9,1535.3
5/20/2015,1210.5,1090.3,146718.6,778.2,1479.8,1136.5,77281.3,7509.7,1210.5,3121.9,4539.4,15948337.5,4446.2,40648.6,26401005,9236.2,1326526.3,1090.3,60403.9,1210.5,14361.3,7509.7,1479.8,1536.8
5/21/2015,1205,1083.5,145991.8,769,1472,1127.9,76704.3,7467.1,1205,3120.4,4519,15821047.5,4426,40307.3,26284062.5,9194.2,1318270,1083.5,60131.9,1205,14232,7467.1,1472,1529.8
5/22/2015,1204.1,1092.3,146237.9,776.7,1479.4,1135.2,76499.5,7462.5,1204.1,3125.2,4515.9,15839933.6,4422.7,40156.7,26255397.3,9187.3,1312589.1,1092.3,60078.6,1204.1,14291.2,7462.5,1479.4,1538.8
5/25/2015,1204.1,1092.3,146237.9,776.7,1479.4,1135.2,76499.5,7462.5,1204.1,3125.2,4515.9,15839933.6,4422.7,40156.7,26255397.3,9187.3,1312589.1,1092.3,60078.6,1204.1,14291.2,7462.5,1479.4,1538.8
5/26/2015,1185.4,1087.8,145893.1,770.6,1472.2,1125.4,75865.6,7354.2,1185.4,3126.9,4445.4,15659132.7,4354,40007.3,25871352.9,9044.7,1305125.3,1087.8,59978.6,1185.4,14289.5,7354.2,1472.2,1531.2
5/27/2015,1185.9,1090.4,146778.6,773.5,1480.2,1128.5,75965.5,7353.9,1185.9,3144,4446.9,15655589.8,4355.7,40117.3,25863385.3,9048.1,1311016.1,1090.4,61462.6,1185.9,14359,7353.9,1480.2,1537.4
5/28/2015,1185,1085.3,147218.5,775,1481.4,1120.7,75632.6,7348.4,1185,3155.1,4443.8,15667477.5,4352.6,40041.1,25844850,9041.6,1310491.4,1085.3,62696.6,1185,14441.6,7348.4,1481.4,1551.2
5/29/2015,1191.4,1086.7,147846.8,780.8,1487.2,1123.9,76090.2,7384.9,1191.4,3171.5,4468.2,15755072.3,4376.1,40078.7,25990388.9,9090.4,1320368.9,1086.7,62664.5,1191.4,14496.7,7384.9,1487.2,1556.5
6/1/2015,1199.9,1101.1,149393.5,788.9,1505,1135.2,76421.6,7438.8,1199.9,3215.1,4500,15865676.5,4407.3,40364.6,26178816.1,9155.3,1332128.8,1101.1,63954.7,1199.9,14706.9,7438.8,1505,1575.7
6/2/2015,1192.8,1071.8,148032.4,778.3,1484.2,1114.4,76199,7393.5,1192.8,3195.6,4473.4,15771795.4,4381.2,40316.6,26023909.7,9101.1,1326810.7,1071.8,63369.6,1192.8,14590.9,7393.5,1484.2,1539.7
6/3/2015,1190,1056.3,147732.5,776.3,1481.1,1112.7,76058.8,7375.1,1190,3195,4462.6,15732990,4370.9,40091.1,25962825,9079.8,1314533.4,1056.3,64459,1190,14625.4,7375.1,1481.1,1525
6/4/2015,1176,1042.4,146417.9,765.5,1466.1,1098.2,75281.6,7292.4,1176,3134.3,4410.1,15619632,4319.6,39678.2,25657380,8972.9,1309828.6,1042.4,65669,1176,14524.1,7292.4,1466.1,1532
6/5/2015,1164.6,1048.3,146326.1,764,1452.8,1102.7,74307.3,7224.5,1164.6,3113,4367.4,15460645.4,4277.7,39270.3,25402834.3,8886,1294045,1048.3,65937,1164.6,14647.8,7224.5,1452.8,1527
6/8/2015,1172.8,1046.7,146998.7,767.9,1459.8,1098.7,75207.2,7277.9,1172.8,3244.4,4398.1,15692061.4,4307.8,39670,25584627.7,8948.5,1317347.4,1046.7,65905.5,1172.8,14779.4,7277.9,1459.8,1536.7
6/9/2015,1177.4,1047.1,146450.9,768.7,1451.6,1096.5,75282.9,7306.6,1177.4,3250.1,4415.4,15663539.6,4324.7,39713.7,25673204.9,8983.6,1317392.6,1047.1,65467.1,1177.4,14679.1,7306.6,1451.6,1534.2
6/10/2015,1188.5,1051.5,145799.2,764.7,1457.4,1103.8,75867.9,7376,1188.5,3257,4456.9,15821906.3,4365.4,40004.9,25912271.3,9068.3,1317155.1,1051.5,64208.1,1188.5,14662.5,7376,1457.4,1533
6/11/2015,1178.5,1049,145739.2,760.4,1450.1,1103,75400.4,7314.4,1178.5,3195.4,4419.5,15698209.3,4328.6,39762.6,25679515,8992,1306720.6,1049,64555.3,1178.5,14596.7,7314.4,1450.1,1526.7
6/12/2015,1182.8,1049.7,145815.6,759.7,1455,1095.8,75850,7342.9,1182.8,3218.2,4435.6,15772044,4344.5,39919.5,25785035.7,9024.8,1318230.4,1049.7,65261,1182.8,14676.4,7342.9,1455,1528.3
6/15/2015,1181.4,1049.8,145891.1,760,1457.3,1104.8,75724.8,7335.3,1181.4,3234.3,4430.4,15753967.7,4339.3,39848.6,25757471.4,9014.1,1320037,1049.8,64398.7,1181.4,14662.7,7335.3,1457.3,1521.2
6/16/2015,1177.8,1048.3,145375.6,753.8,1452.5,1097,75711.7,7311.9,1177.8,3221.7,4416.7,15726495.8,4325.9,39678.4,25677894.4,8986.3,1317313.4,1048.3,63641.2,1177.8,14596.3,7311.9,1452.5,1518.8
6/17/2015,1178,1048.7,146366.5,749.8,1451.2,1095.4,75580.5,7314.9,1178,3224.2,4417.6,15746915,4326.9,39692.7,25683345,8988.2,1316827.1,1048.7,63812.6,1178,14630.6,7314.9,1451.2,1536.6
6/18/2015,1201.9,1054,147809.5,756.9,1465.8,1103.3,76681,7460.5,1201.9,3261.5,4507.1,15990612.3,4414.5,40406.2,26212345.3,9170.2,1330628,1054,64315.5,1201.9,14671,7460.5,1465.8,1535.8
6/19/2015,1203.4,1062.2,147729.4,757.6,1478.1,1110,76476.1,7472.5,1203.4,3244.5,4512.9,16043125.8,4419.9,40530.5,26240134.9,9182,1332223.6,1062.2,65263.4,1203.4,14625.7,7472.5,1478.1,1551.7
6/22/2015,1185.5,1040.2,146071.4,749.5,1455.9,1087.9,75317.8,7361.4,1185.5,3158.5,4445.7,15779005,4354,39874.3,25849827.5,9045.4,1302686.5,1040.2,63861.9,1185.5,14342.8,7361.4,1455.9,1528.2
6/23/2015,1178,1053.3,145936.5,749,1452.9,1100.6,74909,7311.6,1178,3155.2,4417.7,15614390,4326.9,39733.9,25686290,8988.2,1301336.5,1053.3,63812.6,1178,14386.3,7311.6,1452.9,1524.7
6/24/2015,1173.8,1049.4,145944.1,746.7,1455.3,1097.9,74691.6,7285.6,1173.8,3145,4401.7,15614983.1,4311.2,39649.3,25601248.1,8955.8,1300925.6,1049.4,63821.5,1173.8,14260.5,7285.6,1455.3,1526.5
6/25/2015,1172.7,1047.7,145050.9,745.7,1448,1100.1,74580.5,7281.5,1172.7,3114.1,4397.6,15628491.6,4307,39594.5,25589566.2,8947.4,1301582.7,1047.7,64172.4,1172.7,14173.5,7281.5,1448,1514.9
6/26/2015,1170.5,1050.7,145089.3,744,1449.1,1094.4,74449.7,7267.6,1170.5,3124.1,4389.5,15576428.8,4299.3,39555.9,25561964.3,8931,1306863.3,1050.7,64494.5,1170.5,14318.1,7267.6,1449.1,1531.5
6/29/2015,1176,1054.7,144254,747,1456.1,1092.9,75142,7301.4,1176,3163.8,4410.1,15693720,4319.3,39781.1,25657380,8972.9,1323411.4,1054.7,65168,1176,14449.8,7301.4,1456.1,1536.9
6/30/2015,1171,1051,143289.4,744.6,1461.9,1094.4,74569.3,7261.4,1171,3137.1,4391.3,15612357.5,4301,39551.1,25572883.5,8934.8,1306191.9,1051,65242.1,1171,14213.3,7261.4,1461.9,1523.6
7/1/2015,1168,1052.1,143599.8,747.2,1465.1,1103,74302.3,7242.9,1168,3142.2,4380.5,15565352,4290.1,39449.8,25468240,8911.9,1305298.2,1052.1,64875.4,1168,14300.7,7242.9,1465.1,1523.5
7/2/2015,1165.3,1049.4,143401.5,746.6,1463.8,1099.5,74016.7,7230.3,1165.3,3126.4,4369.8,15540356.6,4279.7,39374.4,25408276.3,9007.4,1310847.9,1049.4,64630.2,1165.3,14274.3,7230.3,1463.8,1526.6
7/3/2015,1168,1052.2,143336.7,748.5,1468.5,1100,74112.3,7248,1168,3141.8,4380.3,15557093.4,4289.9,39477.3,25467148.7,9028.3,1311549.3,1052.2,65213.9,1168,14363.5,7248,1468.5,1553.6
7/6/2015,1166,1052.9,143015.7,747.3,1471.8,1100.6,74001.6,7239.9,1166,3122.3,4372.5,15567266,4282.7,39472,25430460,9129.8,1313557.1,1052.9,65983.9,1166,14479.1,7239.9,1471.8,1548.9
7/7/2015,1156.3,1057.3,141299.5,749.9,1475.8,1098.7,73393,7180.3,1156.3,3114.6,4336.2,15409921.9,4246.9,39249.5,25217812.5,9053.5,1306793.7,1057.3,66547.1,1156.3,14459.3,7180.3,1475.8,1557
7/8/2015,1158.5,1047,140242.2,754.5,1474.4,1100.6,73674.8,7193.6,1158.5,3106.2,4344.9,15460182.5,4255.2,39389.6,25271519,9071.1,1316924.9,1047,66468.9,1158.5,14533.1,7193.6,1474.4,1557.7
7/9/2015,1164.3,1054.1,141252.6,756.7,1482.9,1103.1,73871.7,7228.6,1164.3,3116.9,4366.2,15526438,4276.4,39552.5,25394038.9,9116.1,1320201.2,1054.1,66391.4,1164.3,14560.7,7228.6,1482.9,1567.5
7/10/2015,1159.3,1037.6,142228.7,747.5,1475.3,1088.6,73476.4,7198.3,1159.3,3088.2,4347.9,15434338,4258.2,39355.3,25284328.7,9077.4,1309660.9,1037.6,65669.7,1159.3,14422.3,7198.3,1475.3,1562.5
7/13/2015,1154,1048.1,142467.1,743.2,1473.5,1095.9,73273.2,7164.5,1154,3056.7,4327.7,15348200,4238.7,39242.3,25165278,9035.9,1304423.7,1048.1,65535.7,1154,14380,7164.5,1473.5,1562.5
7/14/2015,1157.4,1052.2,142852.1,743.4,1473.8,1095.4,73431.2,7186.2,1157.4,3045.7,4340.9,15433927.7,4251.1,39392.7,25242891.9,9062.5,1322271.5,1052.2,65462,1157.4,14291.2,7186.2,1473.8,1554
7/15/2015,1147.4,1047.2,142203,734.9,1479.8,1093.2,72779.6,7124.4,1147.4,3035.7,4303.4,15311478,4214.3,39112,25024791.9,8984.2,1312051.8,1047.2,65189.5,1147.4,14244.5,7124.4,1479.8,1550.4
7/16/2015,1144.4,1049.6,141957.1,734.1,1479.7,1092.9,72702.3,7106.2,1144.4,3038,4291.9,15271444.5,4203.4,39155.6,24960506.3,8960.7,1315201.6,1049.6,64736.1,1144.4,14175.4,7106.2,1479.7,1542.1
7/17/2015,1132.8,1043.7,140427.5,724.6,1470,1087.6,71893.1,7034.1,1132.8,3002.4,4248.6,15116647,4160.8,38673.8,24710328.5,8869.9,1299887.8,1043.7,64671.5,1132.8,13962,7034.1,1470,1534.3
7/20/2015,1104.6,1016.8,137252,708.6,1432.9,1063.1,70269.1,6859.2,1104.6,2974.4,4142.8,14740332.8,4057.3,38028.6,24106234.9,8649.1,1272664.6,1016.8,62806.2,1104.6,13721.8,6859.2,1432.9,1498
7/21/2015,1105.6,1011.2,136906.4,710.5,1429.7,1058,70284.4,6865.3,1105.6,2971.1,4146.4,14753677.3,4061,38129.4,24121424.8,8656.9,1280616.1,1011.2,62809.4,1105.6,13639,6865.3,1429.7,1486.2
7/22/2015,1088.6,999.5,135035.4,696.3,1417.9,1047.8,69225.4,6759.7,1088.6,2950.2,4082.7,14562744.5,3998.5,37731.4,23754337.4,8523.8,1255808.6,999.5,62134,1088.6,13468.7,6759.7,1417.9,1475.4
7/23/2015,1097.4,999.6,136116,706.8,1426,1053,69997.6,6814.3,1097.4,2998.4,4115.6,14729850.2,4030.8,38140.7,23942522.4,8592.7,1278416,999.6,63095,1097.4,13644.8,6814.3,1426,1488.8
7/24/2015,1080.8,985.6,133700.3,697.2,1412.1,1036.8,69171.2,6711.2,1080.8,2963.6,4053.3,14531353.4,3969.8,37757.7,23588455.7,8462.7,1262266,985.6,63420.8,1080.8,13635.4,6711.2,1412.1,1485.1
7/27/2015,1100,990.9,135432,706.3,1433,1054.1,70600.7,6830.5,1100,3049.1,4125.1,14804900,4040.4,38335,24013000,8613.1,1283754.8,990.9,65336.4,1100,13901.7,6830.5,1433,1507.5
7/28/2015,1096.2,993.2,135495.8,703.6,1423.3,1058.3,70107.5,6806.7,1096.2,3031.9,4110.8,14757591.8,4026.4,38246.4,23919631,8583.3,1276908.4,993.2,66348.1,1096.2,13808,6806.7,1423.3,1501.2
7/29/2015,1090.3,988.3,134994.8,696.6,1406.2,1049.9,69619.3,6769.5,1090.3,3008.5,4088.6,14670404,4004.5,38104.2,23788709.9,8536.7,1263054.6,988.3,64592.4,1090.3,13628.4,6769.5,1406.2,1491.8
